Bio_id,Uniprot_id
115416,Q9HBY8
106718,P00352
113523,O15541
110363,P48163
108585,Q12948
114217,Q13347
130263,Q674R7
120760,Q9NXH9
200890,Q9Z0V2
125847,Q96N06
121842,Q9NP50
108631,P15328
111744,P43378
129188,Q86VE9
120972,Q8TAX9
124711,Q8IY31
113441,Q9UC06
117173,Q8IV08
125782,Q96BZ4
112382,Q15468
128367,Q8N2A8
112100,P04844
119991,Q96JJ7
114966,P13667
115799,O15321
116114,Q8IY17
117132,Q9Y305
121219,Q9HD45
128302,Q8N7P1
128562,Q8TC29
131926,Q6ZS72
115312,O95758
116462,O75896
119307,Q9Y3A5
121607,Q7L7X3
109778,P26951
121162,Q9GZV4
120249,Q9NXB0
121695,Q9P1Y5
108287,P41091
116146,Q12874
115189,O94887
109783,P05231
126171,Q9H490
124321,Q96D31
109202,P21266
121349,Q9UMR3
113020,P60174
124027,Q5TDH0
114766,Q9UEF7
138947,Q5MNV8
108469,Q01469
106549,Q13085
112029,O75695
124841,Q8N8A2
125364,Q96PX1
109481,P37235
198936,P41241
114027,O60231
107496,P41208
131438,P0C7V8
124523,Q8WWL7
111117,P55771
119436,Q9NYK1
110078,P08727
111316,Q9UBF8
127320,Q8TF61
249845,O35433
124368,Q96K30
130343,Q9BUH6
113032,P16562
122467,Q9BWK5
125425,Q96MG8
120500,Q9H4A5
114451,Q96I24
111124,P11498
115323,O14734
124552,Q9Y6U3
126719,Q9BR09
108001,P27707
202163,O08908
120763,Q8WZA1
109908,P46977
117620,O94766
120442,Q86YD7
119162,Q8WVD5
118948,Q13595
132645,A6NLX3
118962,Q96C36
106987,P25705
127962,Q8WVZ7
113568,P98168
122144,Q6DKJ4
121203,Q7Z2W4
122866,Q32MQ0
127564,Q96MP8
123038,Q5T9L3
107786,P50238
114008,O75936
114494,Q9UHE5
118829,Q14CZ0
110357,P21741
113616,Q12894
119818,Q9BRX2
112052,P62917
1776950,F5HGJ3
119982,Q9HAU0
203146,Q63918
224532,Q91VJ2
112508,Q16658
118899,Q9NYL9
107388,Q14108
123349,Q9H171
114038,O60507
114037,O60704
4383883,K9N643
4383855,P0DTD1
121641,Q8IWB7
108502,P06734
124176,Q49A26
236458,Q80TR8
112094,P05388
110610,P25713
122997,Q08AI8
123183,Q96QP1
114762,P36776
117716,Q9UKJ5
130049,Q9UF33
610225,Q05DH4
121725,Q5W0V3
122273,Q86V87
4383862,P0DTD1
4383864,P0DTD1
4383859,P0DTD1
4383949,P0C6X7
121240,Q9NQC8
115427,P56559
120153,Q7L273
107694,P20849
115174,Q14691
120531,Q9NVC3
4383858,P0DTD1
4383861,P0DTD1
121002,O15226
108282,Q08426
124648,Q9NSK0
124850,Q96NB3
1678078,F5HB40
122977,Q9H3C7
125673,A6NGJ6
1678013,F5HC97
123193,Q96T51
120892,Q9P267
202561,P54726
125347,Q96DN6
114836,P78417
119078,Q9NPH5
118002,Q9BQI3
121327,Q9UK58
4383943,P0C6X7
129590,Q8IW03
114176,Q14004
117312,Q9UH99
111132,O60245
130254,Q8NFV5
216930,Q5IBH6
109137,P36969
99487,Q9YGL1
132439,Q5MJ68
99532,Q9DE14
131098,A6NHT5
109280,P40939
111232,P17858
111212,O43933
123274,Q6JQN1
119462,Q9NR97
121517,Q9BV38
110277,P43358
107364,P10966
238175,Q5RJI5
136104,Q86V86
125321,Q969L2
201386,Q60954
120682,Q96HZ4
125730,Q70UQ0
110622,P11586
108221,P30084
250433,Q5U349
116739,Q92617
123877,Q5FWF4
121003,Q9NTI7
125220,Q96EK9
125618,Q8IV42
106854,P29972
120172,Q86YP4
109324,P08603
108993,P23378
112401,Q15758
116635,Q9UPU3
121669,Q9P243
129567,Q6VAB6
128412,Q6NXT6
120880,Q9NV72
131462,Q3ZCM7
32566,Q12034
113583,O75534
4383851,P0DTD1
4383853,P0DTD1
120891,Q9NPB0
107851,P01037
107787,P52943
123707,Q9BQI4
114016,O95810
124516,Q969G9
117696,Q96C90
123931,Q8TD26
98027,P24033
129016,Q86XE0
124325,Q9BRQ8
107664,P51911
201848,P97333
108049,O60443
203465,Q6ZWS8
120985,Q9BRJ9
112322,Q6FHJ7
115560,O75844
247608,P68255
121488,Q96D15
113310,P56703
124189,Q8NFA0
106900,P36575
204014,Q9ERA0
117388,Q9Y3U8
110398,Q08431
116181,Q92616
115163,Q9UM82
118798,Q9UNZ5
116875,Q2KHT3
127719,Q96MV8
126614,Q9H765
123005,Q7L591
115615,Q9H2X3
124652,Q504T8
204309,Q8VIG6
113414,P17029
4383886,K9N7C7
129991,Q8NC42
120149,Q96GS4
116512,Q7L0R7
119959,Q9NQW6
125402,Q8WUK0
116772,Q15061
119374,Q9UIJ5
36080,Q02887
119455,Q9NYG2
109169,Q14416
114814,O96004
4383856,P0DTD1
4383866,P0DTC1
123564,Q96PN8
121404,Q8IZE3
116148,Q14849
129190,A2A2Y4
125626,Q70Z53
118155,Q9UGP5
116551,Q9Y2I8
109398,P35914
120166,Q5K651
119531,Q9UGJ0
126215,Q8N3I7
212296,Q8BH75
130044,Q8IVB4
125811,Q8TAM2
121125,Q9NPB8
115606,Q6GMV2
117273,O95696
116845,Q86VP3
108265,P52798
127165,Q8N283
121452,Q8WUJ3
120617,Q96CD0
115970,O00187
117315,Q8IV61
33241,P53196
110303,P78559
121782,Q9NQ25
108382,O95677
119904,Q9NRG0
125889,Q3MHD2
115494,O00566
108793,P04066
111986,P61221
112957,P41732
119302,Q9Y397
116905,Q9UPW6
132467,Q6BDI9
123146,Q9BXJ9
111871,Q9BWF3
115680,P80723
119696,Q9Y376
121553,Q9ULK6
111776,Q15223
123544,Q96NY8
125277,O43709
115473,Q9Y2P8
108478,O60488
117956,Q00994
198182,Q9WV31
116265,Q9NQ30
122441,Q96HY6
115249,Q8N5U6
110960,P46459
116575,Q9UKM9
110312,P04201
107187,O15484
124418,Q96S82
117033,Q9Y6W3
116305,Q9HC96
124928,Q6MZZ7
112533,O75808
115772,Q5XX13
120229,Q9NXF1
112929,Q01085
112185,P06703
117526,Q9P0K7
108364,P54760
121627,Q9P2E8
114947,Q9Y5S2
125335,Q8WWM9
116807,Q14997
122662,Q8NCW0
198652,P46414
122429,Q8IZ21
129751,Q8N841
125431,Q96PP8
126627,Q96FQ6
122502,Q9BQ24
121009,Q9P2J3
110621,P36639
109448,P84074
204425,P56399
111231,Q16877
116434,Q9Y4X4
119118,Q9Y4Z2
115048,Q5TZA2
120474,Q9NVR0
124849,Q9HCM2
117104,Q9BZE4
113520,Q9ULX5
111405,P54821
110066,P08779
130885,Q6TDP4
109505,P35367
122886,Q8N4N3
116293,P78410
135544,Q6NVU6
122177,Q9H6R6
124326,Q96GR4
108863,Q14435
108861,Q10472
119735,Q86SF2
120618,Q9NUL5
119820,Q9H2H8
249913,Q9WU82
4383896,K9N7C7
108321,P15502
134952,Q8WVX3
110137,P07195
108557,P02679
129843,Q8IYV9
107272,P40121
127903,Q1L5Z9
114532,P57739
4383878,K9N4V7
107497,O15182
113422,P24278
106861,O43315
114525,O43581
122722,Q96I13
119283,Q96A54
120952,Q9NZ43
125835,Q96AB6
115520,O60664
136635,Q00G26
124341,Q8NCF5
106787,P15144
109122,O14842
125714,Q8N697
115852,P22234
123194,Q9HAI6
112703,O15260
127053,Q96B23
116108,Q9H0E9
4263555,P06922
119559,Q9UHB6
133178,Q0VGL1
116323,Q9Y484
3509163,P06464
3509150,P27555
108862,Q10471
3509173,Q07854
116393,Q8NCL4
202847,Q9Z129
4383955,P0DKA0
123237,Q969K4
110760,P40199
115086,Q5JY77
112652,Q14765
4383890,K9N7C7
109089,P46093
122299,Q9H790
122307,Q9H2C2
113162,P0CG47
108901,O75323
205274,Q8VHG2
120462,P57088
107018,Q93050
114564,P61421
107009,P21281
32561,Q12306
106784,Q01484
116964,Q71F56
112231,Q99250
122533,Q9BV35
116200,P48060
4383946,P0C6X7
4383961,P17387
4383978,P21736
4384046,P06430
108310,Q14576
4384014,P06429
115599,O43813
113956,P62805
119617,Q9NUQ9
109611,P13598
128731,Q6UXB8
4384045,P06428
120786,O75204
212908,Q8K1G2
4384013,P06427
4384055,P04019
4384004,P26555
117122,Q8TE02
120209,Q0PNE2
4383962,P0DKB0
4384017,P06418
117764,Q96EB1
124669,Q96SJ8
4263571,P36827
4263581,Q81019
121310,Q9NRJ4
110917,Q99466
4384056,P04020
112097,P52815
110095,O00515
120896,Q9BVS4
108630,Q04609
114080,Q9BPW8
114531,P56747
112982,Q03169
112531,P04179
117537,Q96DR7
115769,Q92624
4384051,P04015
118806,Q9ULC4
229789,Q8R4B8
118834,Q96A57
117087,O43251
108466,P07148
128948,Q8NAU1
111156,Q07002
32511,Q03280
108534,P02671
126915,Q8N8N7
114622,Q8NFH8
122898,Q8NEM2
119376,Q9BXS6
130045,Q5NDL2
108549,Q92913
4384050,P04014
112224,P48594
4263554,P03114
117460,Q7Z3E1
120000,Q9H3G5
3508991,P17362
3508927,P24772
116169,P49755
4383877,K9N5R3
138656,Q6S8J3
116872,Q08AD1
117189,Q9UIK5
106548,P09110
115215,A6NMS7
4383957,P17383
115248,O94819
138943,Q8WUX2
4263556,P06927
132000,O00468
971403,P10221
107007,P38606
116453,Q7Z403
125468,Q96CX6
971442,P10231
971425,P10201
971451,P10238
971457,P10193
199054,O35613
1677930,P89462
971512,P09258
971723,P03198
971772,P03193
1678074,Q6SW85
1678062,P16731
1678069,P16728
1678004,Q6SW65
1678132,Q6SW59
1776945,P90489
201106,P17047
275600,O94547
215410,Q3TBT3
4263561,P03101
4384005,P26557
4383876,K9N7A1
202049,P17918
216434,Q6PDM1
207877,Q99MK9
212433,Q9D1P2
212537,P83940
198756,O08785
197927,Q9D358
221196,Q8BZQ7
202497,A2A8L5
204010,Q64318
202162,P26450
206022,P50636
203070,O55128
225773,Q8BMF5
199637,P52734
247490,P20781
204775,Q920G9
213873,A2AM29
219686,Q9EQC5
205021,Q9Z139
200448,Q61699
204702,O08900
204216,Q62440
220300,Q91ZW3
199726,P01101
203336,Q3TKT4
201744,Q60795
228183,Q8VED2
207731,Q9JHE6
219040,Q9EPQ2
198573,P10810
214910,Q9CW46
36338,P06780
202963,Q9R0X5
230463,Q8BZF8
198062,P48410
201434,Q9QWV4
205032,Q61285
201236,Q9QUN3
199230,Q62108
198489,O35627
198461,P11798
207317,Q9QZE7
199052,O54784
200506,P41136
201124,Q60787
237045,Q811P8
246737,P07174
204219,Q62441
201381,Q60929
202261,P70206
201830,P18293
203333,P97430
204107,Q02858
231475,P56959
200507,P41133
203053,P07091
198093,P00687
204864,P82349
199048,Q62165
225343,Q99N57
204303,P39429
207997,Q9R1E0
198323,Q64373
199778,Q9EQD0
198167,P12023
204658,P22893
220478,Q8BH60
198575,P09793
199781,Q61091
32503,Q02336
204954,Q8CE90
208626,Q9ERE9
203365,O55042
200544,P19182
222934,P58660
200309,Q61666
198548,P25322
198576,P25918
202198,P16054
198590,P56528
208297,Q9QXY6
215143,Q9ES64
198743,O88551
227870,Q925B0
231780,Q80T23
214914,Q9DBG3
208523,Q80TH2
200417,Q8K2K6
198130,P17427
203962,P22091
204176,Q03350
200416,Q61411
230435,Q921Q7
207648,Q9CQV8
211930,Q9JJN6
202525,Q8VI36
197999,O88554
202041,Q61249
202021,Q61036
232789,Q8BX35
202200,Q62074
205900,Q9JLL3
198687,P26361
207916,Q9WUL7
198574,O35566
198149,Q60989
34659,P32563
234502,Q8BJW7
219833,Q9ESN6
201823,Q61937
204240,P06804
201868,Q3UFB7
204224,Q9QUK6
216511,Q9DBY1
208115,Q9WV60
230255,Q7TPV2
202205,O35245
204403,P0CG50
202896,Q60855
199074,Q3U1J4
199706,P35969
202238,Q62077
201589,P10637
200021,P06745
201344,P97287
211982,Q6DIC0
206159,Q99MD9
200354,P49698
232447,P56931
199404,P08046
201380,Q9Z2D6
204603,Q61687
198951,Q9CW03
204874,Q9CU62
198963,Q61164
200866,Q62315
206694,Q80U70
201707,P70365
200851,Q9Z0R4
200627,Q62406
232195,Q2TBA3
198317,Q9Z0H7
208478,Q9JI78
201637,P17564
200813,Q8C863
201760,P23708
200260,P70288
204624,Q00899
207801,Q8CGF7
205181,Q8CIG8
204207,P50220
211527,Q9CY57
202832,P31266
207894,Q9WTK0
202864,Q8VIG1
231418,Q91ZR3
204687,O35615
234487,P17742
576678,A2APF3
215365,Q6PB66
208501,Q9WVG6
231053,Q80UW2
232356,Q8CHP6
204877,Q9QXV8
207659,Q9CWR8
199670,Q9R059
220011,Q5XPI3
204009,Q924A0
198035,Q61066
204938,Q61539
202313,P20263
219895,Q3UNW5
221236,Q8BX22
211748,Q7TSZ8
215050,Q80Z64
201592,Q02395
199384,Q921E6
231518,Q8CHY6
228045,Q8K4B0
221084,Q8BVN9
208000,Q9QXT8
200196,P84244
203406,P48432
217006,Q8BTI9
219616,Q6QI06
207901,Q9JKX4
231691,Q8BMG1
219303,Q9D2A5
198877,P27699
204243,Q60769
201681,Q61127
203414,O89090
198669,P28033
199466,Q8C9X6
203527,P52633
219913,Q8VDL9
215972,Q9DAR1
199560,O08575
199559,P97767
204899,Q9WUB0
207301,O88569
202341,P63330
202853,Q04207
219884,Q8CHK4
204766,P15037
201125,P70662
201461,O08789
219970,Q99MR0
203418,O70494
201751,P25799
219888,P97875
230858,Q8VHR5
204639,P23798
221360,Q6ZQ88
207636,Q9QWH1
201736,Q04690
198637,P15116
202394,P97458
198288,O88566
201203,O88572
215713,Q8K1S7
203044,Q01887
203491,P05480
200249,P08103
198887,Q64010
199775,O70421
220362,Q8BKG4
199777,Q61088
225335,Q9Z148
201678,Q8CFC2
204577,P22725
198179,P19091
204005,O35437
223022,B2RS91
204011,P34056
202371,P97313
199963,P27601
229009,Q6NZM9
199546,Q9QYE3
198498,O08738
204511,P48281
201524,O35740
201639,P22366
200625,P13504
204765,P27577
212026,Q9JIY0
203523,P42227
203990,P70326
201778,P42582
200788,P35569
198236,Q62388
202101,P52946
198647,P61809
215053,Q8BR65
236997,Q924W6
201278,P97454
198261,P50516
202820,Q64700
211887,Q9CR14
204464,Q61069
199382,Q64028
198535,P30658
211575,Q9CZY3
214171,Q9D2M8
198718,O35718
203105,Q61180
218059,Q9DBG9
201427,Q08874
216454,Q925T6
204960,O08648
237048,Q80Y83
201737,P46662
202586,P11416
202414,P49769
198513,P30999
231884,P0C5E4
198510,P26231
202055,P12660
207344,Q9JJJ7
229787,Q8R5M2
230999,Q8BW72
199521,P19785
200942,Q61771
200951,P70188
213280,Q3UG20
228758,Q91VY5
200945,P33175
200946,Q61768
200947,P28738
204976,P45448
204937,O08580
207808,Q9EQU5
213982,Q8VH37
200313,P27661
229869,A2A6Q5
204728,Q91X20
212150,Q8CI61
205891,Q9JLV1
205978,Q6P1G2
220298,A2BH40
200395,P70217
200784,P15314
199868,Q64249
200045,Q60760
206023,Q9QYL7
199261,O88508
199727,P13346
203402,P43267
199700,Q91ZP3
198873,Q01147
230559,Q8R5A0
213640,Q9CWR2
204163,Q64729
206136,Q9WVS6
228458,Q8R5K2
201742,Q07279
199586,Q61160
201120,P06240
204628,P43404
211376,A2A5Z6
198384,P97929
201674,P12979
207918,Q8CCI5
546781,Q2NL51
220469,Q3U1F9
201256,P25911
200082,Q02591
208493,Q7TMY8
214799,Q8R5F7
211569,Q9DAA6
224543,Q921I9
201727,P51954
213691,Q8CH72
219822,Q99J87
208475,Q9JM05
208603,Q9EQR6
199592,P50652
204876,Q9QXV9
230728,A2AH22
204878,Q9WTP2
216637,Q5F289
203038,P28700
202299,P37040
208275,O54941
200455,P07901
199504,P81270
211100,Q9JIY5
208252,Q922L6
203516,O70230
234548,Q924T7
201840,P41251
199262,O88509
203210,Q62421
207566,Q9ES28
199901,O70237
225755,Q9CVD2
201647,P13541
198920,Q03740
204209,P39447
203980,Q3UB74
229502,P55200
208321,Q9JKD8
199064,P70211
229803,Q5NCY0
224960,Q8BWG8
198234,Q60765
204372,P68369
211793,Q9DBH0
200601,O88351
198300,P97503
203337,Q9Z0H3
204334,P63028
204880,Q80VJ2
561929,Q1PSW8
230465,Q8BG36
211882,Q9CQ56
207950,Q9WUH1
208010,Q9WVH4
198432,Q01815
232963,Q6A4J8
203966,P21958
207545,Q9JJY4
204839,Q9QUR7
197914,P50544
206586,Q3UKC1
220301,P61089
200539,O35664
211216,P61079
207563,P70434
201486,Q61216
198754,O89023
198928,P09581
201732,Q923S6
232642,Q8BFZ9
211931,Q6ZQ73
201365,Q9D074
205088,Q9WTX6
200791,Q9Z0Y7
208543,P57716
200428,P63017
198948,P60904
206659,Q8BJU0
203561,O35526
216185,Q99MV2
203362,P60879
202203,Q02956
205180,Q9JMK2
198147,O08863
225968,Q8K3F6
220000,Q80U87
201832,O35927
200918,Q9Z351
215884,Q6NXH3
204971,Q91Y86
202186,P70314
198470,O35350
200512,P28776
202103,Q62048
203995,P10711
198326,Q9Z2F6
199073,O88809
204467,P70398
208363,Q9ERV7
198500,O89110
234769,Q3TL44
202321,O70343
203233,Q06986
576636,Q569N2
229263,Q8K4K4
229913,Q8K4K3
230766,Q8K4K2
205930,Q9QYK7
205145,Q8CB77
212555,Q9ERE7
586574,Q3UGM2
211009,Q9ES00
199395,P52800
228292,E9Q735
198836,P61202
202393,O54990
222983,Q8CHQ0
198584,Q9JLQ0
201281,P54843
198935,P40223
203184,P17433
220237,Q8BK63
202197,P28867
202194,P20444
201698,P97432
211122,Q923B3
197950,Q9JI91
204912,Q9JKS4
199919,Q9Z2S7
221340,Q6NZB1
205013,Q9JLV5
204251,P27512
217610,Q80Y84
217912,Q9DB00
202089,P05622
199310,P32233
200340,P17095
231235,B9EKI3
204183,P63058
207616,Q7TT18
204184,P37242
211532,Q9CQK7
198888,P47941
234678,A2A8L1
206185,Q8VEK3
213490,E9QAG8
199373,O08530
200378,P10284
198978,Q60598
199773,P39688
214877,Q9DC40
204190,P52912
200481,Q60857
204263,Q6PFX9
199540,P97360
204192,P70318
198670,Q00322
198667,P53566
201708,Q61026
198650,Q03147
223435,Q8BHB0
202918,Q9WTV7
204991,Q9R1P4
221462,Q9JII7
202431,O35226
199615,P20490
203219,P60897
203554,O35185
203259,Q62231
203183,Q99JB6
198545,P51943
224357,P58462
198649,Q64261
204995,Q9Z2U0
202426,P62192
200454,P11499
205709,Q99KP6
198145,P28352
200858,Q62137
203206,Q62420
198146,Q99J83
216426,Q9CXG9
202126,P62962
202127,Q9JJV2
211529,Q8C0M9
203984,P70323
201999,Q7TPV4
198525,Q08024
206690,Q8VDS3
228889,Q8VCZ7
199928,P28229
197944,P60710
213847,Q8CJI4
198684,P18760
237256,Q91YD1
199923,P23242
236236,Q69Z66
204341,Q61187
201704,Q99M51
200067,P35438
218847,Q5DW34
203458,P08032
199663,P14234
199491,Q08509
229001,Q3TTA7
200069,Q01097
199587,P34152
212086,Q68FD5
206174,O54967
204246,O35305
203213,Q62417
204795,Q9JID9
222608,Q8R0K9
203599,P48025
200770,Q6P549
219842,Q9JJN0
202435,P61290
198598,P29020
202467,Q9QVP9
198599,P06332
207807,Q8R317
212190,Q9CQV6
206130,Q9QXX4
229822,Q68FF6
205149,Q9QZK7
250571,P81718
228481,Q8K4C2
222123,Q5SRY7
200296,Q99LI8
213129,Q99MQ3
204423,Q9R0P9
232042,D3Z3K2
215202,Q8BH16
211314,Q9JI44
201869,P15209
201037,P11679
198445,Q9CXW3
198717,Q62225
203231,P61092
222784,Q8BR37
199484,Q9WUA5
200828,P11835
225525,Q99MK8
198932,P26955
199944,Q61602
199488,P14753
199797,P62812
228404,Q91V17
229727,O35717
202401,Q9D7G0
198048,O08715
202477,P35235
200306,O88904
200769,Q9ES52
200874,Q02257
203329,Q9WVB4
204615,Q04736
225124,P28028
204406,P52482
215356,Q99MP8
203041,Q5U5Q9
230903,Q7TME0
202370,O08795
218562,Q8VDQ1
198631,P09803
219695,Q91XU0
203106,Q9WU38
232827,Q60973
203269,Q60665
216515,Q9DBU5
205111,P56477
200785,P23906
200504,P23611
220448,Q99PP7
205043,O88544
200058,P23818
200059,P23819
211125,Q9DCH6
207340,Q9Z2W9
200774,P15208
205067,Q9Z0X1
200087,Q8R050
225146,Q62511
230648,Q5U3K5
205061,Q9QZQ8
228649,Q8VHQ2
199415,P23116
205098,Q9QUG2
204631,Q60821
215010,Q9D752
202957,P51450
202013,P63005
232577,Q80WJ1
199053,Q61327
201137,P27782
219812,Q80XL1
199669,O70433
204305,Q61382
223122,Q80UF7
215117,Q9D8D0
204518,P40338
204405,P52483
198057,Q60823
250720,P61589
247756,P28826
202256,Q61233
198760,Q06890
198269,Q64446
221967,Q99K51
228697,P58801
211674,Q5S006
206008,Q9ER39
229897,Q3UHC0
229484,Q8BKI2
204380,Q9D6F9
199595,P41047
223700,Q6PDQ2
202543,O35963
202482,P28563
202342,P62715
200818,P11688
200826,P09055
222625,Q99PU7
208111,Q7TPM3
202301,P25425
218812,Q8BZ97
201536,P13297
215046,Q923U0
200056,P63002
248080,Q62829
231054,Q921F2
211673,Q571K4
206062,P43274
199306,P61168
199394,P52795
218156,Q80V72
201705,O55033
206135,Q9Z2X8
198499,P97864
203307,P14142
216602,Q9D906
200409,P27656
201417,O70583
197943,P68134
204512,Q00731
208257,Q99LX0
203609,Q62277
230748,Q8VCF0
197931,P04756
207933,Q9R1K5
199562,Q9Z191
230877,Q80Z96
220314,Q91ZD4
203185,Q8C4U3
200304,Q61221
247526,Q63746
205015,Q9QWW1
217445,Q8R216
203497,Q9JM73
225940,Q99JW4
208263,Q9EPC1
200649,O55222
197918,Q6NXK8
201699,P13595
198550,P30282
197934,P49582
208391,Q99PV8
203220,Q62226
201731,O35657
202331,Q9R269
200781,P28575
198448,P07356
198430,P97445
198640,P55284
201194,P10107
200204,Q64279
208472,Q9JKP7
198431,O55017
204922,Q00993
198296,Q61337
200612,P97378
222262,P52792
200611,Q60837
198233,P16951
234985,Q7TQN3
198310,O35129
198029,P29754
202889,Q921J2
200638,P16382
205014,Q9Z2Y3
202202,Q02111
203272,Q60898
219052,Q8BIL5
205095,O54709
224572,Q99LZ3
211672,Q8K450
214722,Q8CGN4
228025,Q99NE5
228026,Q9EQZ7
204466,Q2QI47
202195,P68404
202415,Q61144
199405,P08152
201221,Q61810
202310,P17208
208013,Q9QZV9
231838,Q3UNA4
236869,Q8BVN3
200366,Q62424
200373,P09631
205307,Q07475
218352,Q80W99
200364,P31311
263601,Q76LT8
204764,Q76LW6
198677,O55233
197957,Q61288
203212,Q9R1Z8
235109,Q64524
199459,Q9Z2H5
228255,Q91ZK4
220610,P62806
202875,Q9Z205
204967,Q61831
204972,Q9WTU6
203046,E9Q401
229745,Q8K2C7
206152,Q9EQW6
198298,Q60739
198398,Q04211
199970,P18872
231329,Q5U5M8
207643,Q9WV18
207720,Q9QZD9
208274,Q9JJR5
232404,Q80T41
230826,Q6PE84
198514,P49817
208364,Q8CII9
220584,Q9EPK5
204516,O88952
223780,Q8JZS0
235626,B2RUJ5
228590,Q8R4D5
197900,P41233
234529,O35704
201426,Q9QYC3
229244,Q793I8
218525,Q9Z2D1
218930,Q8R4L0
207856,Q9WUL8
199843,Q61169
212439,Q3UH93
204210,Q9Z0U1
198494,O08736
200252,O88704
199347,Q61214
205033,Q9QYX7
203567,Q9WV89
202570,Q9Z0F6
232927,P59438
198501,Q8C3Q9
203277,P55012
201664,Q9WTI7
199912,P15535
199228,Q811D0
201669,P97479
211165,Q7TSD4
204544,P70315
205156,Q9QYE9
204157,P04202
215131,Q8K3X6
198831,P11087
207750,Q61025
215658,Q9D6H2
211624,Q9CR81
216353,Q8BXG3
218308,Q8R3P7
212346,Q6VH22
198662,O35594
232843,Q62559
212765,Q8K057
212373,Q8BKE9
218181,Q9DB07
211896,Q9D0P8
212074,Q9DAI2
207738,Q9JL10
208368,Q9JJG5
228408,Q9ERC3
201776,P42586
198192,Q9QUI0
235364,Q6ZWQ0
211015,Q6ZWR6
212526,Q9Z0G0
232938,P11928
211769,Q9DC23
198472,Q64691
207823,O88998
198305,O88282
213242,Q8VEA6
203195,P82350
207620,Q5EBH1
198364,P21275
229522,Q8VIM5
204160,P27090
200762,Q04998
199888,P43027
199268,O70469
201235,P27814
228328,Q91XL2
236497,Q8C180
231434,E9PVD3
198076,P48999
200819,Q61739
202490,P97797
228276,Q8C460
203170,Q9Z123
203600,O88935
237612,Q5ND28
207817,Q9JJA9
203204,O88466
206095,Q9QZN4
208298,O88513
200832,O70309
208177,Q9JM90
202848,P43137
224665,Q3TCJ1
236490,Q8C2S0
199596,P19096
199380,Q61614
202204,O08852
223749,Q9JJ66
214283,Q58A65
202595,P18911
201733,Q60867
202819,Q64701
244340,A2AQ07
202286,P28661
216672,Q6VN19
212475,Q9D0C1
206146,Q9JIP3
230756,Q8CID0
229926,Q99LQ1
220229,Q9WVF9
247549,P10037
239920,Q8C0C0
228688,Q99J45
219922,Q9ERR1
211040,Q99PG4
204529,P98156
200887,P15388
229591,Q8BGW8
228651,Q8K3W3
200884,P62482
215012,Q8VCM2
201879,Q63850
198627,P60766
208412,Q3TC93
219796,Q91WL8
200636,P26952
220283,Q99NH2
229145,Q8BZN6
198933,P26954
200873,P15066
198686,O35732
205956,Q99MV7
232945,Q6SJQ7
200886,Q03717
200958,O35082
211090,Q9EPC2
204952,P47809
229351,Q8VI24
211598,Q91VH2
204164,Q62312
206843,Q9D394
204514,P97953
228954,Q7TSA3
227826,Q923Z4
201114,Q60875
231457,Q8K284
203037,Q9WTM5
198400,P35991
208024,P60122
207938,Q8CI51
240475,Q7TQI0
203991,P70327
200207,O35668
216417,Q8K1M6
225161,Q5SSL4
225455,Q6PAJ1
211238,Q91WA1
204198,Q9R1X4
202292,Q9WVF7
202290,P52431
231125,Q80T14
203598,P70281
198379,P97443
236844,Q69ZQ1
204166,P70284
198516,P51637
204812,O54946
200346,P12813
207879,Q60969
204449,Q9Z0Y9
204770,Q9WTJ4
199793,Q9QYY0
202479,Q64512
207274,P70175
199254,Q9JHU4
198142,Q9DBR4
203007,Q9CZX8
198815,P08121
198821,O88207
202285,Q9Z2Q6
201724,P42208
235320,Q810U4
211851,Q9CYI4
197905,Q8CBW3
246573,P35439
212573,G5E829
211784,Q9DBU6
201478,Q08351
207924,Q9WU56
202375,Q9WVI9
202037,P41778
203266,P46467
213137,Q9DB34
215439,Q9CZL5
199068,P61458
211157,Q9EP52
229847,Q6R891
200876,P16388
199598,O88621
215408,Q8BSK8
204384,O88413
221691,Q8K3G5
231324,Q8R4U1
215327,Q9D7X3
204951,O09110
204953,P70236
206104,Q61532
199340,Q05922
205975,Q9JMJ2
232146,Q8C129
201584,P14873
201412,P20826
1172148,P18597
232871,Q8R4I1
202332,P49443
212432,Q09XV5
198471,O08529
219450,Q6Y5D8
198349,P70444
202471,P20065
202449,O08586
197954,Q61271
212938,Q99P72
204326,Q9JJP2
228467,Q0QWG9
234631,Q8K348
201222,P50284
215850,Q8CJ69
199063,Q9JLM8
231366,Q80YF9
201308,P49138
221912,Q3UMW7
206599,Q3URK3
202476,P35821
211398,Q3V124
213586,Q5FW52
212577,Q2MV57
234592,Q62280
206874,Q8K3E5
229436,Q8BX09
225922,Q6PDM2
208027,Q9Z101
212655,Q9CR50
206046,Q9QXU7
204644,Q99PN3
204620,P61982
228326,P61965
208144,Q9JLJ0
215941,Q8K4I3
204621,P68510
230309,Q9Z1R2
208014,Q9R0T8
33062,P33892
232651,Q8BX51
202951,P70336
202270,O35690
203328,Q9R1B9
227959,Q91V87
206033,Q9ESN9
200548,Q60751
202413,O08967
234781,Q8CBF3
230881,Q80T69
199469,Q03145
202897,P70426
215111,Q9CQI6
214896,Q3UYI5
248180,Q9Z214
219944,Q14AT2
207837,Q9JI39
218533,Q8BVZ5
200624,P10749
203563,P70452
214975,Q505B8
